Time,j1,j2,j3,j4,j5,j6,X,Y,Z
3.33333333333333,-0.523598775598299,-0.349065850398866,0.349065850398866,0.174532925199433,0.349065850398866,0.523598775598299,0.286627839281427,-0.315064567429477,0.907974702677485
3.43434343434343,-0.539465405161884,-0.359643603441256,0.359643603441256,0.179821801720628,0.359643603441256,0.539465405161884,0.280233192443414,-0.318758440670546,0.903691023367297
3.53535353535354,-0.555332034725468,-0.370221356483646,0.370221356483646,0.185110678241823,0.370221356483646,0.555332034725468,0.273755404777512,-0.322305077912192,0.899424347421943
3.63636363636364,-0.571198664289053,-0.380799109526036,0.380799109526036,0.190399554763018,0.380799109526036,0.571198664289053,0.26719808147551,-0.32570227418866,0.895175152230472
3.73737373737374,-0.587065293852638,-0.391376862568425,0.391376862568425,0.195688431284213,0.391376862568425,0.587065293852638,0.260564887055221,-0.328947915885848,0.890943913226053
3.83838383838384,-0.602931923416223,-0.401954615610815,0.401954615610815,0.200977307805408,0.401954615610815,0.602931923416223,0.253859542997801,-0.332039982321855,0.886731103832773
3.93939393939394,-0.618798552979808,-0.412532368653205,0.412532368653205,0.206266184326603,0.412532368653205,0.618798552979808,0.247085825343358,-0.334976547265663,0.882537195412673
4.04040404040404,-0.634665182543393,-0.423110121695595,0.423110121695595,0.211555060847797,0.423110121695595,0.634665182543393,0.240247562246495,-0.337755780392845,0.878362657213004
4.14141414141414,-0.650531812106977,-0.433687874737985,0.433687874737985,0.216843937368992,0.433687874737985,0.650531812106977,0.233348631493424,-0.340375948677269,0.874207956313727
4.24242424242424,-0.666398441670562,-0.444265627780375,0.444265627780375,0.222132813890187,0.444265627780375,0.666398441670562,0.226392957982369,-0.342835417717769,0.87007355757525
4.34343434343434,-0.682265071234147,-0.454843380822765,0.454843380822765,0.227421690411382,0.454843380822765,0.682265071234147,0.219384511168952,-0.345132652998843,0.865959923586416
4.44444444444444,-0.698131700797732,-0.465421133865154,0.465421133865154,0.232710566932577,0.465421133865154,0.698131700797732,0.212327302478301,-0.347266221084447,0.861867514612747
4.54545454545455,-0.713998330361317,-0.475998886907544,0.475998886907544,0.237999443453772,0.475998886907544,0.713998330361317,0.205225382685662,-0.349234790744023,0.857796788544945
